well,gfp_mcherry,gfp_nir,para
A06,0.8079324274697026,0.21481764368913497,4_8
A06,0.7528461255967683,0.20049646744319266,4_10
A06,0.6793977230995226,0.18617529119725032,4_12
A06,0.6426735218508998,0.18140156578193622,4_14
A06,1.9243530192435303,0.6910615158037838,6_4
A06,1.559389515593895,0.54378611079642,6_6
A06,1.4598540145985401,0.5097994788716438,6_8
A06,1.360318513603185,0.47581284694686754,6_10
A06,1.227604512276045,0.4418262150220913,6_12
A06,1.1612475116124752,0.4304973377138326,6_14
A06,2.52723311546841,1.1739799846035412,8_4
A06,2.047930283224401,0.9237875288683602,8_6
A06,1.9172113289760349,0.8660508083140877,8_8
A06,1.7864923747276689,0.8083140877598153,8_10
A06,1.6122004357298474,0.7505773672055427,8_12
A06,1.5250544662309369,0.7313317936874518,8_14
A06,2.9486527707168277,1.6375838926174495,10_4
A06,2.389425521098119,1.2885906040268456,10_6
A06,2.236908998474835,1.2080536912751678,10_8
A06,2.084392475851551,1.1275167785234899,10_10
A06,1.8810371123538383,1.0469798657718121,10_12
A06,1.7793594306049825,1.0201342281879193,10_14
A06,3.2879818594104306,2.0670958996950186,12_4
A06,2.6643990929705215,1.626567265333785,12_6
A06,2.494331065759637,1.5249068112504236,12_8
A06,2.324263038548753,1.423246357167062,12_10
A06,2.0975056689342404,1.3215859030837005,12_12
A06,1.984126984126984,1.2876990850559134,12_14
A06,3.547400611620795,2.445870088211708,14_4
A06,2.874617737003058,1.9246190858059342,14_6
A06,2.691131498470948,1.8043303929430634,14_8
A06,2.5076452599388377,1.6840417000801924,14_10
A06,2.2629969418960245,1.5637530072173216,14_12
A06,2.1406727828746175,1.5236567762630313,14_14
A07,24.557381225321613,4.548037253884731,4_4
A07,20.252197172334736,3.651275970256182,4_6
A07,17.029677748057573,3.0139084463549,4_8
A07,14.54591771748822,2.5222955112527483,4_10
A07,12.81365431155267,2.1962004990241852,4_12
A07,11.412558909693033,1.9096321549445392,4_14
A07,51.913746630727765,10.740330202438598,6_4
A07,42.668463611859835,8.622600781751357,6_6
A07,36.0377358490566,7.11743772241993,6_8
A07,30.78167115902965,5.956478618517006,6_10
A07,27.11590296495957,5.1863951928125545,6_12
A07,24.150943396226417,4.5096552126480365,6_14
A07,78.76432078559739,20.22212447767759,8_4
A07,64.72995090016367,16.25247415878601,8_6
A07,54.70540098199672,13.415438750824721,8_8
A07,46.72667757774141,11.227182757862327,8_10
A07,41.1620294599018,9.775676270068177,8_12
A07,36.661211129296234,8.500109962612711,8_14
A07,100.52219321148826,31.933066062401956,10_4
A07,82.61096605744125,25.72773226424961,10_6
A07,69.81723237597912,21.265469757713092,10_8
A07,59.63446475195823,17.796757887397593,10_10
A07,52.532637075718014,15.495903782464705,10_12
A07,46.78851174934726,13.473941084190344,10_14
A07,116.2112932604736,44.85798237022527,12_4
A07,95.99271402550092,36.14103819784525,12_6
A07,81.05646630236795,29.87267384916748,12_8
A07,69.15604128718883,25.0,12_10
A07,61.080752884031575,21.767874632713028,12_12
A07,54.40194292653309,18.927522037218413,12_14
A07,128.4465366509751,59.20077344505318,14_4
A07,106.18695359784802,47.566870770222366,14_6
A07,89.57632817753867,39.22010957138254,14_8
A07,76.59717552118359,32.83918788269416,14_10
A07,67.51849361129791,28.617466967450856,14_12
A07,60.25554808338938,24.911376087657107,14_14
A10,13.006670087224217,2.5762413299570626,4_4
A10,10.248845561826577,2.0220925538551873,4_6
A10,8.632632119035403,1.702814782193842,4_8
A10,7.15751667521806,1.453264339975779,4_10
A10,6.233966136480246,1.2844508055341481,4_12
A10,5.400205233453053,1.1303167088700503,4_14
A10,26.482110211543485,5.9765026391963225,6_4
A10,20.867067119352313,4.690958624212498,6_6
A10,17.5763907025333,3.950280946705261,6_8
A10,14.572995560198484,3.3713604631363867,6_10
A10,12.692609036301908,2.9797377830750893,6_12
A10,10.995037868895272,2.622169249106079,6_14
A10,37.766156144938364,10.505836575875486,8_4
A10,29.772132984684347,8.246034121520502,8_6
A10,25.140082181546507,6.944028733912003,8_8
A10,20.844228614120283,5.9263693504938635,8_10
A10,18.15465072842734,5.237952708769829,8_12
A10,15.726559581621219,4.60939838371745,8_14
A10,45.04057709648332,15.152169220807252,10_4
A10,35.617673579801625,11.89294193826894,10_6
A10,30.07213706041479,10.015109000647529,10_8
A10,24.97745716862038,8.547377509173321,10_10
A10,21.731289449954915,7.5545003237643,10_12
A10,18.890892696122634,6.647960284912584,10_14
A10,50.50556117290193,19.603462719910638,12_4
A10,39.93933265925177,15.386763473889975,12_6
A10,33.72093023255814,12.957274504328401,12_8
A10,28.00808897876643,11.058363585590616,12_10
A10,24.3680485338726,9.773806199385646,12_12
A10,21.183013144590497,8.600949455459368,12_14
A10,55.16289342904472,23.92638036809816,14_4
A10,43.622308117062396,18.77982276755283,14_6
A10,36.830480397570405,15.8145875937287,14_8
A10,30.59083379348426,13.496932515337424,14_10
A10,26.615129762562123,11.929107021131562,14_12
A10,23.136388735505246,10.497614178595773,14_14
A11,25.223150014396772,4.4422389837237,4_4
A11,20.64497552548229,3.6006351726875745,4_6
A11,17.938381802476243,3.0091306073838826,4_8
A11,15.69248488338612,2.5843588725684796,4_10
A11,13.73452346674345,2.2707423580786026,4_12
A11,12.41002015548517,2.052401746724891,4_14
A11,51.6205067766647,9.50563893835326,6_4
A11,42.25103123158515,7.691003137454421,6_6
A11,36.71184443134944,6.427541762062241,6_8
A11,32.11549793753683,5.520223861612821,6_10
A11,28.108426635238658,4.850334944458577,6_12
A11,25.397760754272248,4.383956584414483,6_14
A11,75.19313304721031,16.185388391568004,8_4
A11,61.5450643776824,13.095581865434594,8_6
A11,53.4763948497854,10.944267975743575,8_8
A11,46.78111587982833,9.399364712676869,8_10
A11,40.94420600858369,8.25873520069304,8_12
A11,36.99570815450644,7.464626046780248,8_14
A11,92.05020920502092,23.82065448363791,10_4
A11,74.68619246861925,19.273268168295793,10_6
A11,65.27196652719665,16.107097322566936,10_8
A11,57.00836820083682,13.833404164895876,10_10
A11,49.89539748953975,12.154696132596685,10_12
A11,45.0836820083682,10.985975350616235,10_14
A11,104.92196878751501,32.09982788296041,12_4
A11,85.47418967587035,25.960986804360296,12_6
A11,74.30972388955583,21.629374641422835,12_8
A11,65.06602641056422,18.646012621916235,12_10
A11,57.262905162064826,16.351118760757316,12_12
A11,51.7406962785114,14.830751577739528,12_14
A11,114.19185282522997,40.76502732240437,14_4
A11,93.03547963206307,32.96903460837887,14_6
A11,81.2089356110381,27.468123861566486,14_8
A11,71.09067017082786,23.67941712204007,14_10
A11,62.417871222076215,20.76502732240437,14_12
A11,56.63600525624178,18.83424408014572,14_14
A12,35.46423135464231,8.563916364091648,4_4
A12,29.37595129375951,6.886190058845624,4_6
A12,25.266362252663622,5.809440340553399,4_8
A12,22.831050228310502,5.020658570176536,4_10
A12,21.00456621004566,4.557405784399649,4_12
A12,20.091324200913242,4.1191936897458366,4_14
A12,62.634408602150536,19.365798414496034,6_4
A12,51.88172043010753,15.571913929784825,6_6
A12,44.623655913978496,13.137032842582105,6_8
A12,40.32258064516129,11.353340883352208,6_10
A12,37.096774193548384,10.30577576443941,6_12
A12,35.483870967741936,9.314835787089468,6_14
A12,84.8816029143898,33.011583011583014,8_4
A12,70.30965391621129,26.54440154440155,8_6
A12,60.4735883424408,22.393822393822393,8_8
A12,54.644808743169406,19.353281853281853,8_10
A12,50.27322404371585,17.56756756756757,8_12
A12,48.08743169398907,15.878378378378377,8_14
A12,101.08459869848157,48.0,10_4
A12,83.51409978308027,38.59649122807017,10_6
A12,71.58351409978309,32.56140350877193,10_8
A12,65.0759219088937,28.140350877192983,10_10
A12,59.869848156182215,25.54385964912281,10_12
A12,57.26681127982647,23.087719298245617,10_14
A12,110.16548463356975,61.84448462929476,12_4
A12,91.01654846335697,49.728752260397826,12_6
A12,78.01418439716312,41.952983725135624,12_8
A12,70.92198581560284,36.256781193490056,12_10
A12,65.24822695035462,32.91139240506329,12_12
A12,62.4113475177305,29.746835443037973,12_14
A12,122.30971128608923,75.66371681415929,14_4
A12,101.0498687664042,60.84070796460177,14_6
A12,86.61417322834646,51.32743362831859,14_8
A12,78.74015748031496,44.358407079646014,14_10
A12,72.44094488188976,40.26548672566372,14_12
A12,69.29133858267717,36.39380530973451,14_14
B01,28.456837280366692,12.238487856862415,4_4
B01,23.04558186911128,9.955690167704303,4_6
B01,19.518716577540108,8.261820629311796,4_8
B01,16.704863763687293,7.061528969656178,4_10
B01,14.502164502164502,6.0855908912446015,4_12
B01,12.706900942195059,5.429356666105782,4_14
B01,52.51764705882353,29.292522486239765,6_4
B01,42.54117647058824,23.828701839173043,6_6
B01,35.976470588235294,19.774466371325012,6_8
B01,30.847058823529412,16.90159752986978,6_10
B01,26.8,14.565713518593098,6_12
B01,23.482352941176472,12.995032890320848,6_14
B01,71.22279129321383,47.76021080368906,8_4
B01,57.874519846350836,38.84497145366711,8_6
B01,48.97567221510884,32.34519104084321,8_8
B01,41.96542893725992,27.646025472112427,8_10
B01,36.45966709346991,23.825208607817302,8_12
B01,31.946222791293216,21.256038647342994,8_14
B01,85.81916537867079,64.75653206650831,10_4
B01,69.7063369397218,52.52375296912114,10_6
B01,59.003091190108194,43.705463182897866,10_8
B01,50.57959814528593,37.3812351543943,10_10
B01,44.01081916537867,32.21496437054632,10_12
B01,38.56259659969088,28.741092636579573,10_14
B01,97.29020979020979,78.36573074154067,12_4
B01,78.88986013986013,63.64290856731461,12_6
B01,66.6958041958042,53.02375809935205,12_8
B01,57.16783216783217,45.320374370050395,12_10
B01,49.78146853146853,39.056875449964004,12_12
B01,43.61888111888112,34.84521238300936,12_14
B01,107.62916465475615,88.65306122448979,14_4
B01,87.107677450507,72.08163265306122,14_6
B01,73.6359246740705,59.91836734693877,14_8
B01,63.10960888459681,51.30612244897959,14_10
B01,54.94929985514244,44.244897959183675,14_12
B01,48.18928054080154,39.51020408163266,14_14
B02,2.8488906393593276,1.2740399199174908,4_4
B02,2.3631350925561243,1.0738336467875995,4_6
B02,2.1136930550085338,0.9828307953649215,4_8
B02,1.9824077720887487,0.9039616574652674,4_10
B02,1.8511224891689642,0.8432930898501487,4_12
B02,1.8248654325850073,0.8129588060425894,4_14
B02,5.500127909951394,2.8142589118198873,6_4
B02,4.604758250191865,2.3720182256767623,6_6
B02,4.118700434893835,2.170999731975342,6_8
B02,3.8628805321053976,1.9967837041007772,6_10
B02,3.6070606293169614,1.862771374966497,6_12
B02,3.5558966487592736,1.7957652103993569,6_14
B02,7.486072423398328,4.429445264712086,8_4
B02,6.267409470752089,3.73338958025733,8_6
B02,5.605849582172702,3.4170006327778952,8_8
B02,5.257660167130919,3.142796878295718,8_10
B02,4.9094707520891365,2.9318709133094285,8_12
B02,4.83983286908078,2.8264079308162837,8_14
B02,8.836826962597616,5.804311774461028,10_4
B02,7.398273736128237,4.892205638474295,10_6
B02,6.617344841759146,4.477611940298507,10_8
B02,6.206329634196465,4.118297401879492,10_10
B02,5.7953144266337855,3.841901603095633,10_12
B02,5.713111385121249,3.7037037037037033,10_14
B02,9.790528233151184,6.82261208576998,12_4
B02,8.19672131147541,5.750487329434698,12_6
B02,7.331511839708561,5.263157894736842,12_8
B02,6.876138433515483,4.8408057179987,12_10
B02,6.420765027322404,4.51591942820013,12_12
B02,6.3296903460837886,4.353476283300845,12_14
B02,10.648836057454185,7.77489818585709,14_4
B02,8.915304606240714,6.553128470936691,14_6
B02,7.9742446755819705,5.997778600518327,14_8
B02,7.478949975235265,5.516475379489078,14_10
B02,6.983655274888559,5.146242132543502,14_12
B02,6.884596334819218,4.9611255090707145,14_14
B03,2.6969178082191783,1.2531328320802004,4_4
B03,2.1118721461187215,1.0275689223057645,4_6
B03,1.9121004566210045,0.8688387635756056,4_8
B03,1.783675799086758,0.8103592314118631,4_10
B03,1.6695205479452055,0.7602339181286549,4_12
B03,1.6267123287671232,0.7309941520467835,4_14
B03,5.294117647058823,3.098213363626975,6_4
B03,4.145658263305322,2.5405349581741197,6_6
B03,3.753501400560224,2.1480945987813693,6_8
B03,3.5014005602240896,2.0035113084787772,6_10
B03,3.2773109243697482,1.879582773933698,6_12
B03,3.1932773109243695,1.8072911287824023,6_14
B03,7.195075028857254,5.447612130016343,8_4
B03,5.617545209696037,4.467041946613401,8_6
B03,5.117352828010773,3.777011076811331,8_8
B03,4.77106579453636,3.522789177410569,8_10
B03,4.46325509811466,3.3048846922099147,8_12
B03,4.3478260869565215,3.1777737425095336,8_14
B03,8.550525834476453,7.7081192189105865,10_4
B03,6.675811614083218,6.32065775950668,10_6
B03,6.081390032007316,5.344295991778006,10_8
B03,5.6698673982624594,4.984583761562178,10_10
B03,5.304069501600366,4.676258992805756,10_12
B03,5.16689529035208,4.496402877697841,10_14
B03,9.506863243518048,9.71188086759469,12_4
B03,7.422470767666497,7.963742311427646,12_6
B03,6.761565836298933,6.733570734865653,12_8
B03,6.304016268429081,6.280349627711233,12_10
B03,5.8973055414336555,5.891874393007446,12_12
B03,5.744789018810372,5.665263839430236,12_14
B03,10.3429203539823,11.252813203300825,14_4
B03,8.075221238938052,9.227306826706677,14_6
B03,7.356194690265487,7.801950487621906,14_8
B03,6.8584070796460175,7.276819204801201,14_10
B03,6.415929203539823,6.826706676669167,14_12
B03,6.25,6.564141035258815,14_14
B04,0.1726817475392851,0.028711911854430606,4_4
B04,0.13814539803142808,0.028711911854430606,4_6
B04,0.10360904852357104,0.021533933890822955,4_8
B04,0.08634087376964256,0.021533933890822955,4_10
B04,0.08634087376964256,0.021533933890822955,4_12
B04,0.08634087376964256,0.021533933890822955,4_14
B04,0.32175032175032175,0.07178750897343862,6_4
B04,0.2574002574002574,0.07178750897343862,6_6
B04,0.19305019305019305,0.05384063173007896,6_8
B04,0.16087516087516088,0.05384063173007896,6_10
B04,0.16087516087516088,0.05384063173007896,6_12
B04,0.16087516087516088,0.05384063173007896,6_14
B04,0.4299226139294927,0.13104013104013104,8_4
B04,0.34393809114359414,0.13104013104013104,8_6
B04,0.2579535683576956,0.09828009828009827,8_8
B04,0.21496130696474636,0.09828009828009827,8_10
B04,0.21496130696474636,0.09828009828009827,8_12
B04,0.21496130696474636,0.09828009828009827,8_14
B04,0.5005005005005005,0.19309678976587016,10_4
B04,0.40040040040040037,0.19309678976587016,10_6
B04,0.3003003003003003,0.1448225923244026,10_8
B04,0.2502502502502503,0.1448225923244026,10_10
B04,0.2502502502502503,0.1448225923244026,10_12
B04,0.2502502502502503,0.1448225923244026,10_14
B04,0.5497526113249038,0.2495321272613849,12_4
B04,0.4398020890599231,0.2495321272613849,12_6
B04,0.32985156679494226,0.18714909544603867,12_8
B04,0.2748763056624519,0.18714909544603867,12_10
B04,0.2748763056624519,0.18714909544603867,12_12
B04,0.2748763056624519,0.18714909544603867,12_14
B04,0.5970149253731344,0.29996250468691416,14_4
B04,0.47761194029850745,0.29996250468691416,14_6
B04,0.3582089552238806,0.22497187851518563,14_8
B04,0.2985074626865672,0.22497187851518563,14_10
B04,0.2985074626865672,0.22497187851518563,14_12
B04,0.2985074626865672,0.22497187851518563,14_14
B07,24.472911662663464,6.597878215375672,4_4
B07,19.99822079886131,5.398924574916437,4_6
B07,17.365003113601993,4.683185583490772,4_8
B07,15.256649764255851,4.185438163057695,4_10
B07,13.69984876790321,3.8039529138206656,4_12
B07,12.516680010675207,3.4515332073826475,4_14
B07,52.432741843159704,14.601592023799952,6_4
B07,42.89257775233734,11.948219023880357,6_6
B07,37.2448006105705,10.364235748170781,6_8
B07,32.722762831520704,9.26268392699204,6_10
B07,29.383705399732875,8.418428881563077,6_12
B07,26.846021751574128,7.6384980300715615,6_14
B07,80.13998250218722,24.84268125854993,8_4
B07,65.55847185768445,20.32831737346101,8_6
B07,56.926217556138816,17.633378932968537,8_8
B07,50.014581510644504,15.75923392612859,8_10
B07,44.911052785068534,14.322845417236662,8_12
B07,41.032370953630796,12.99589603283174,8_14
B07,103.97426192278576,36.0884285998805,10_4
B07,84.89780469341409,29.595698068113922,10_6
B07,73.58062074186222,25.652260505875326,10_8
B07,64.68584405753217,22.943636725751844,10_10
B07,58.06207418622256,20.85241983668592,10_12
B07,53.14155942467828,18.920533758215495,10_14
B07,121.36222910216719,46.28352490421456,12_4
B07,99.02697921273773,37.95657726692209,12_6
B07,85.97965501990271,32.89910600255428,12_8
B07,75.54179566563467,29.42528735632184,12_10
B07,67.84608580274215,26.743295019157088,12_12
B07,62.09641751437417,24.26564495530013,12_14
B07,135.6401384083045,57.35992402659069,14_4
B07,110.67721206129511,47.008547008547005,14_6
B07,96.09490855165596,40.74074074074074,14_8
B07,84.42906574394463,36.46723646723647,14_10
B07,75.82797825012358,33.111744222855336,14_12
B07,69.40187839841819,30.07280785058563,14_14
B08,20.794530236944478,4.782089212562585,4_4
B08,17.057644701167042,3.968479745106964,4_6
B08,14.57031710479783,3.3824533454710966,4_8
B08,12.990687256866673,2.9045289030496133,4_10
B08,11.658611340327713,2.5546199362767408,4_12
B08,10.833431569020394,2.3497951752389623,4_14
B08,45.80947423217074,10.474825523429711,6_4
B08,37.66267568974492,8.692671984047855,6_6
B08,32.17074440395628,7.409022931206382,6_8
B08,28.682977615825088,6.362163509471586,6_10
B08,25.741801145236852,5.595712861415753,6_12
B08,23.9198334200937,5.147058823529411,6_14
B08,70.51282051282051,17.93717165219256,8_4
B08,57.97275641025641,14.956577677709875,8_6
B08,49.519230769230774,12.747936099496087,8_8
B08,44.15064102564102,10.946713841535328,8_10
B08,39.62339743589743,9.62796183124263,8_12
B08,36.818910256410255,8.856009434973732,8_14
B08,90.3954802259887,26.527689369828135,10_4
B08,74.31946584488958,22.199236155315084,10_6
B08,63.48228043143297,18.87332908975175,10_8
B08,56.59989727786338,16.215786123488225,10_10
B08,50.79609655880842,14.290260980267346,10_12
B08,47.20082177709297,13.144493952896244,10_14
B08,106.92588092345079,35.961871750433275,12_4
B08,87.910085054678,30.025996533795496,12_6
B08,75.09113001215067,25.563258232235704,12_8
B08,66.9501822600243,21.967071057192374,12_10
B08,60.08505467800729,19.454072790294628,12_12
B08,55.83232077764278,17.89428076256499,12_14
B08,119.12162162162163,45.243935677296264,14_4
B08,97.97297297297297,37.77596075224857,14_6
B08,83.44594594594594,32.16135186699373,14_8
B08,74.25675675675676,27.6369582992641,14_10
B08,66.48648648648648,24.475333878440992,14_12
B08,61.95945945945947,22.51294630689561,14_14
B09,0.09917823746103713,0.15609813565811562,4_4
B09,0.07084159818645508,0.12959090507466203,4_6
B09,0.07084159818645508,0.10602892233381439,4_8
B09,0.07084159818645508,0.09130268312078461,4_10
B09,0.07084159818645508,0.08835743527817866,4_12
B09,0.07084159818645508,0.08246693959296675,4_14
B09,0.19813189923577695,0.3479059997374294,6_4
B09,0.1415227851684121,0.28882762242352633,6_6
B09,0.1415227851684121,0.23631350925561243,6_8
B09,0.1415227851684121,0.20349218852566625,6_10
B09,0.1415227851684121,0.19692792437967704,6_12
B09,0.1415227851684121,0.18379939608769857,6_14
B09,0.2892561983471074,0.6081468732071142,8_4
